交易 #,类型,日期和时间,信号,价格 USDT,大小（数量）,大小（价值）,净损益 USDT,净损益 %,有利波动 USDT,有利波动 %,不利波动 USDT,不利波动 %,累计P&L USDT,累计P&L %
98,多头出场,2026-01-16 11:00,short,3303.22,0.6377,1999.820823,106.64,5.33,170.2,8.51,-4.42,-0.22,238.11,0.02
98,多头进场,2026-01-13 16:30,long,3135.99,0.6377,1999.820823,106.64,5.33,170.2,8.51,-4.42,-0.22,238.11,0.02
99,空头出场,2026-01-16 20:00,long,3311.67,0.6054,1999.769388,-5.12,-0.26,15.85,0.79,-10.14,-0.51,232.99,0.02
99,空头进场,2026-01-16 11:00,short,3303.22,0.6054,1999.769388,-5.12,-0.26,15.85,0.79,-10.14,-0.51,232.99,0.02
100,多头出场,2026-01-16 22:30,short,3294.12,0.6039,1999.917513,-10.6,-0.53,4.19,0.21,-12.7,-0.64,222.4,0.02
100,多头进场,2026-01-16 20:00,long,3311.67,0.6039,1999.917513,-10.6,-0.53,4.19,0.21,-12.7,-0.64,222.4,0.02
101,空头出场,2026-01-18 11:00,long,3311.67,0.6071,1999.860252,-10.65,-0.53,24.96,1.25,-21.94,-1.10,211.74,0.02
101,空头进场,2026-01-16 22:30,short,3294.12,0.6071,1999.860252,-10.65,-0.53,24.96,1.25,-21.94,-1.10,211.74,0.02
102,多头出场,2026-01-18 15:30,short,3307.3,0.6039,1999.917513,-2.64,-0.13,4.73,0.24,-3.18,-0.16,209.1,0.02
102,多头进场,2026-01-18 11:00,long,3311.67,0.6039,1999.917513,-2.64,-0.13,4.73,0.24,-3.18,-0.16,209.1,0.02
103,空头出场,2026-01-18 16:30,long,3315.47,0.6047,1999.92431,-4.94,-0.25,2.29,0.11,-5.74,-0.29,204.16,0.02
103,空头进场,2026-01-18 15:30,short,3307.3,0.6047,1999.92431,-4.94,-0.25,2.29,0.11,-5.74,-0.29,204.16,0.02
104,多头出场,2026-01-20 05:00,short,3214.41,0.6032,1999.891504,-60.96,-3.05,32.18,1.61,-83.11,-4.16,143.2,0.01
104,多头进场,2026-01-18 16:30,long,3315.47,0.6032,1999.891504,-60.96,-3.05,32.18,1.61,-83.11,-4.16,143.2,0.01
105,空头出场,2026-01-22 03:00,long,2984.09,0.6221,1999.684461,143.28,7.17,216.68,10.84,-1.49,-0.07,286.48,0.03
105,空头进场,2026-01-20 05:00,short,3214.41,0.6221,1999.684461,143.28,7.17,216.68,10.84,-1.49,-0.07,286.48,0.03
106,多头出场,2026-01-22 07:30,short,2982.27,0.6702,1999.937118,-1.22,-0.06,56.95,2.85,-7.64,-0.38,285.26,0.03
106,多头进场,2026-01-22 03:00,long,2984.09,0.6702,1999.937118,-1.22,-0.06,56.95,2.85,-7.64,-0.38,285.26,0.03
107,空头出场,2026-01-22 09:30,long,3028.52,0.6706,1999.910262,-31.02,-1.55,1.03,0.05,-34.66,-1.73,254.25,0.03
107,空头进场,2026-01-22 07:30,short,2982.27,0.6706,1999.910262,-31.02,-1.55,1.03,0.05,-34.66,-1.73,254.25,0.03
108,多头出场,2026-01-23 14:00,short,2946.04,0.6603,1999.731756,-54.46,-2.72,6.48,0.32,-80.89,-4.04,199.79,0.02
108,多头进场,2026-01-22 09:30,long,3028.52,0.6603,1999.731756,-54.46,-2.72,6.48,0.32,-80.89,-4.04,199.79,0.02
109,空头出场,2026-01-23 23:30,long,2952.75,0.6788,1999.771952,-4.55,-0.23,36.41,1.82,-12.91,-0.65,195.23,0.02
109,空头进场,2026-01-23 14:00,short,2946.04,0.6788,1999.771952,-4.55,-0.23,36.41,1.82,-12.91,-0.65,195.23,0.02
110,多头出场,2026-01-24 23:30,short,2957.25,0.6773,1999.897575,3.05,0.15,45.05,2.25,-15.12,-0.76,198.28,0.02
110,多头进场,2026-01-23 23:30,long,2952.75,0.6773,1999.897575,3.05,0.15,45.05,2.25,-15.12,-0.76,198.28,0.02
111,空头出场,2026-01-25 01:00,long,2964,0.6763,1999.988175,-4.57,-0.23,3.4,0.17,-5.99,-0.30,193.72,0.02
111,空头进场,2026-01-24 23:30,short,2957.25,0.6763,1999.988175,-4.57,-0.23,3.4,0.17,-5.99,-0.30,193.72,0.02
112,多头出场,2026-01-25 03:00,short,2957.72,0.6747,1999.8108,-4.24,-0.21,3.03,0.15,-5.06,-0.25,189.48,0.02
112,多头进场,2026-01-25 01:00,long,2964,0.6747,1999.8108,-4.24,-0.21,3.03,0.15,-5.06,-0.25,189.48,0.02
113,空头出场,2026-01-25 06:00,long,2961.12,0.6761,1999.714492,-2.3,-0.11,5.74,0.29,-4.62,-0.23,187.18,0.02
113,空头进场,2026-01-25 03:00,short,2957.72,0.6761,1999.714492,-2.3,-0.11,5.74,0.29,-4.62,-0.23,187.18,0.02
114,多头出场,2026-01-25 07:30,short,2953.22,0.6754,1999.940448,-5.34,-0.27,2.22,0.11,-5.79,-0.29,181.84,0.02
114,多头进场,2026-01-25 06:00,long,2961.12,0.6754,1999.940448,-5.34,-0.27,2.22,0.11,-5.79,-0.29,181.84,0.02
115,空头出场,2026-01-26 21:30,long,2909.67,0.6772,1999.920584,29.49,1.47,112.56,5.63,-4.79,-0.24,211.34,0.02
115,空头进场,2026-01-25 07:30,short,2953.22,0.6772,1999.920584,29.49,1.47,112.56,5.63,-4.79,-0.24,211.34,0.02
116,多头出场,2026-01-26 22:00,short,2886.99,0.6873,1999.816191,-15.59,-0.78,4.02,0.20,-19.18,-0.96,195.75,0.02
116,多头进场,2026-01-26 21:30,long,2909.67,0.6873,1999.816191,-15.59,-0.78,4.02,0.20,-19.18,-0.96,195.75,0.02
117,空头出场,2026-01-26 22:30,long,2922.74,0.6927,1999.817973,-24.76,-1.24,7.77,0.39,-33.05,-1.65,170.98,0.02
117,空头进场,2026-01-26 22:00,short,2886.99,0.6927,1999.817973,-24.76,-1.24,7.77,0.39,-33.05,-1.65,170.98,0.02
118,多头出场,2026-01-29 19:00,short,2924.55,0.6842,1999.738708,1.24,0.06,84.18,4.21,-25.16,-1.26,172.22,0.02
118,多头进场,2026-01-26 22:30,long,2922.74,0.6842,1999.738708,1.24,0.06,84.18,4.21,-25.16,-1.26,172.22,0.02
119,空头出场,2026-02-03 08:30,long,2353.98,0.6838,1999.80729,390.16,19.51,524.75,26.24,-9.88,-0.49,562.38,0.06
119,空头进场,2026-01-29 19:00,short,2924.55,0.6838,1999.80729,390.16,19.51,524.75,26.24,-9.88,-0.49,562.38,0.06
120,多头出场,2026-02-03 10:00,short,2330.37,0.8496,1999.941408,-20.06,-1.00,5.01,0.25,-21.95,-1.10,542.32,0.05
120,多头进场,2026-02-03 08:30,long,2353.98,0.8496,1999.941408,-20.06,-1.00,5.01,0.25,-21.95,-1.10,542.32,0.05
121,空头出场,2026-02-03 12:30,long,2345.57,0.8582,1999.923534,-13.04,-0.65,39.38,1.97,-21.13,-1.06,529.28,0.05
121,空头进场,2026-02-03 10:00,short,2330.37,0.8582,1999.923534,-13.04,-0.65,39.38,1.97,-21.13,-1.06,529.28,0.05
122,多头出场,2026-02-03 13:00,short,2329,0.8526,1999.832982,-14.13,-0.71,0.19,0.01,-22.99,-1.15,515.15,0.05
122,多头进场,2026-02-03 12:30,long,2345.57,0.8526,1999.832982,-14.13,-0.71,0.19,0.01,-22.99,-1.15,515.15,0.05
123,空头出场,2026-02-04 14:30,long,2277.54,0.8587,1999.9123,44.19,2.21,188.06,9.40,-12.73,-0.64,559.34,0.06
123,空头进场,2026-02-03 13:00,short,2329,0.8587,1999.9123,44.19,2.21,188.06,9.40,-12.73,-0.64,559.34,0.06
124,多头出场,2026-02-04 16:00,short,2270.07,0.8781,1999.907874,-6.56,-0.33,14.44,0.72,-12.12,-0.61,552.78,0.06
124,多头进场,2026-02-04 14:30,long,2277.54,0.8781,1999.907874,-6.56,-0.33,14.44,0.72,-12.12,-0.61,552.78,0.06
125,空头出场,2026-02-07 11:30,long,2080.81,0.881,1999.93167,166.74,8.34,460.12,23.01,-12.7,-0.63,719.51,0.07
125,空头进场,2026-02-04 16:00,short,2270.07,0.881,1999.93167,166.74,8.34,460.12,23.01,-12.7,-0.63,719.51,0.07
126,多头出场,2026-02-09 05:30,short,2093.9,0.9611,1999.866491,12.58,0.63,61.94,3.10,-82.89,-4.14,732.1,0.07
126,多头进场,2026-02-07 11:30,long,2080.81,0.9611,1999.866491,12.58,0.63,61.94,3.10,-82.89,-4.14,732.1,0.07
127,空头出场,2026-02-09 11:30,long,2100.25,0.9551,1999.88389,-6.06,-0.30,37.14,1.86,-55.52,-2.78,726.03,0.07
127,空头进场,2026-02-09 05:30,short,2093.9,0.9551,1999.88389,-6.06,-0.30,37.14,1.86,-55.52,-2.78,726.03,0.07
128,多头出场,2026-02-09 14:00,short,2074.29,0.9522,1999.85805,-24.72,-1.24,1.69,0.08,-26.49,-1.32,701.31,0.07
128,多头进场,2026-02-09 11:30,long,2100.25,0.9522,1999.85805,-24.72,-1.24,1.69,0.08,-26.49,-1.32,701.31,0.07
129,空头出场,2026-02-12 13:30,long,1970.69,0.9641,1999.822989,99.88,4.99,164.96,8.25,-70.8,-3.54,801.19,0.08
129,空头进场,2026-02-09 14:00,short,2074.29,0.9641,1999.822989,99.88,4.99,164.96,8.25,-70.8,-3.54,801.19,0.08
130,多头出场,2026-02-13 13:00,short,1939.28,1.0148,1999.856212,-31.87,-1.59,31.18,1.56,-74.54,-3.73,769.32,0.08
130,多头进场,2026-02-12 13:30,long,1970.69,1.0148,1999.856212,-31.87,-1.59,31.18,1.56,-74.54,-3.73,769.32,0.08
131,空头出场,2026-02-14 16:00,long,2068,1.0313,1999.979464,-132.75,-6.64,15.02,0.75,-156.8,-7.84,636.57,0.06
131,空头进场,2026-02-13 13:00,short,1939.28,1.0313,1999.979464,-132.75,-6.64,15.02,0.75,-156.8,-7.84,636.57,0.06
132,多头出场,2026-02-15 16:30,short,2069.2,0.9671,1999.9628,1.16,0.06,38.36,1.92,-35.88,-1.79,637.73,0.06
132,多头进场,2026-02-14 16:00,long,2068,0.9671,1999.9628,1.16,0.06,38.36,1.92,-35.88,-1.79,637.73,0.06
133,空头出场,2026-02-16 20:00,long,1992.42,0.9665,1999.8818,74.21,3.71,135.62,6.78,-9.34,-0.47,711.94,0.07
133,空头进场,2026-02-15 16:30,short,2069.2,0.9665,1999.8818,74.21,3.71,135.62,6.78,-9.34,-0.47,711.94,0.07
134,多头出场,2026-02-16 21:30,short,1967.7,1.0038,1999.991196,-24.81,-1.24,31.21,1.56,-31.31,-1.57,687.12,0.07
134,多头进场,2026-02-16 20:00,long,1992.42,1.0038,1999.991196,-24.81,-1.24,31.21,1.56,-31.31,-1.57,687.12,0.07
135,空头出场,2026-02-17 10:00,long,2004.87,1.0164,1999.97028,-37.78,-1.89,30.96,1.55,-41.55,-2.08,649.34,0.06
135,空头进场,2026-02-16 21:30,short,1967.7,1.0164,1999.97028,-37.78,-1.89,30.96,1.55,-41.55,-2.08,649.34,0.06
136,多头出场,2026-02-17 22:30,short,1948.49,0.9975,1999.857825,-56.24,-2.81,0.53,0.03,-60.42,-3.02,593.1,0.06
136,多头进场,2026-02-17 10:00,long,2004.87,0.9975,1999.857825,-56.24,-2.81,0.53,0.03,-60.42,-3.02,593.1,0.06
137,空头出场,2026-02-18 00:00,long,1984.35,1.0264,1999.930136,-36.81,-1.84,7.01,0.35,-48.18,-2.41,556.3,0.06
137,空头进场,2026-02-17 22:30,short,1948.49,1.0264,1999.930136,-36.81,-1.84,7.01,0.35,-48.18,-2.41,556.3,0.06
138,多头出场,2026-02-19 00:30,short,1971.78,1.0078,1999.82793,-12.67,-0.63,55.13,2.76,-30.56,-1.53,543.63,0.05
138,多头进场,2026-02-18 00:00,long,1984.35,1.0078,1999.82793,-12.67,-0.63,55.13,2.76,-30.56,-1.53,543.63,0.05
139,空头出场,2026-02-20 11:00,long,1958.26,1.0143,1999.976454,13.71,0.69,65.71,3.29,-16.34,-0.82,557.34,0.06
139,空头进场,2026-02-19 00:30,short,1971.78,1.0143,1999.976454,13.71,0.69,65.71,3.29,-16.34,-0.82,557.34,0.06
140,多头出场,2026-02-20 12:00,short,1937.93,1.0213,1999.970938,-20.76,-1.04,2.08,0.10,-27.83,-1.39,536.58,0.05
140,多头进场,2026-02-20 11:00,long,1958.26,1.0213,1999.970938,-20.76,-1.04,2.08,0.10,-27.83,-1.39,536.58,0.05
141,空头出场,2026-02-20 14:00,long,1953.98,1.032,1999.94376,-16.56,-0.83,3.25,0.16,-28.45,-1.42,520.02,0.05
141,空头进场,2026-02-20 12:00,short,1937.93,1.032,1999.94376,-16.56,-0.83,3.25,0.16,-28.45,-1.42,520.02,0.05
142,多头出场,2026-02-22 10:30,short,1972.23,1.0235,1999.89853,18.68,0.93,42.56,2.13,-31.74,-1.59,538.7,0.05
142,多头进场,2026-02-20 14:00,long,1953.98,1.0235,1999.89853,18.68,0.93,42.56,2.13,-31.74,-1.59,538.7,0.05
143,空头出场,2026-02-22 17:30,long,1975.83,1.014,1999.84122,-3.65,-0.18,4.9,0.24,-7.41,-0.37,535.04,0.05
143,空头进场,2026-02-22 10:30,short,1972.23,1.014,1999.84122,-3.65,-0.18,4.9,0.24,-7.41,-0.37,535.04,0.05
144,多头出场,2026-02-22 20:30,short,1966.37,1.0122,1999.935126,-9.58,-0.48,7.39,0.37,-14.16,-0.71,525.47,0.05
144,多头进场,2026-02-22 17:30,long,1975.83,1.0122,1999.935126,-9.58,-0.48,7.39,0.37,-14.16,-0.71,525.47,0.05
145,空头出场,2026-02-25 06:30,long,1860.56,1.0171,1999.994927,107.62,5.38,169.21,8.46,-2.36,-0.12,633.09,0.06
145,空头进场,2026-02-22 20:30,short,1966.37,1.0171,1999.994927,107.62,5.38,169.21,8.46,-2.36,-0.12,633.09,0.06
146,多头出场,2026-02-27 08:30,short,2014.79,1.0749,1999.915944,165.78,8.29,309.39,15.47,-14.86,-0.74,798.87,0.08
146,多头进场,2026-02-25 06:30,long,1860.56,1.0749,1999.915944,165.78,8.29,309.39,15.47,-14.86,-0.74,798.87,0.08
147,空头出场,2026-03-01 09:30,long,2012.36,0.9926,1999.880554,2.41,0.12,178.1,8.91,-48.37,-2.42,801.28,0.08
147,空头进场,2026-02-27 08:30,short,2014.79,0.9926,1999.880554,2.41,0.12,178.1,8.91,-48.37,-2.42,801.28,0.08
148,多头出场,2026-03-02 00:30,short,1974.03,0.9938,1999.883368,-38.09,-1.90,42.18,2.11,-51.81,-2.59,763.19,0.08
148,多头进场,2026-03-01 09:30,long,2012.36,0.9938,1999.883368,-38.09,-1.90,42.18,2.11,-51.81,-2.59,763.19,0.08
149,空头出场,2026-03-02 22:30,long,1979.75,1.0131,1999.889793,-5.79,-0.29,67.49,3.37,-23.81,-1.19,757.4,0.08
149,空头进场,2026-03-02 00:30,short,1974.03,1.0131,1999.889793,-5.79,-0.29,67.49,3.37,-23.81,-1.19,757.4,0.08
150,多头出场,2026-03-03 23:00,short,1942.65,1.0102,1999.94345,-37.48,-1.87,111.37,5.57,-50.7,-2.54,719.92,0.07
150,多头进场,2026-03-02 22:30,long,1979.75,1.0102,1999.94345,-37.48,-1.87,111.37,5.57,-50.7,-2.54,719.92,0.07
151,空头出场,2026-03-04 06:30,long,1983.31,1.0295,1999.958175,-41.86,-2.09,0.26,0.01,-73.58,-3.68,678.06,0.07
151,空头进场,2026-03-03 23:00,short,1942.65,1.0295,1999.958175,-41.86,-2.09,0.26,0.01,-73.58,-3.68,678.06,0.07
152,多头出场,2026-03-04 08:30,short,1976.68,1.0084,1999.969804,-6.69,-0.33,18.47,0.92,-21.61,-1.08,671.37,0.07
152,多头进场,2026-03-04 06:30,long,1983.31,1.0084,1999.969804,-6.69,-0.33,18.47,0.92,-21.61,-1.08,671.37,0.07
153,空头出场,2026-03-04 23:00,long,2139.02,1.0117,1999.807156,-164.24,-8.21,31.97,1.60,-169.26,-8.46,507.13,0.05
153,空头进场,2026-03-04 08:30,short,1976.68,1.0117,1999.807156,-164.24,-8.21,31.97,1.60,-169.26,-8.46,507.13,0.05
154,多头出场,2026-03-06 09:00,short,2065.36,0.935,1999.9837,-68.87,-3.44,56.08,2.80,-78.79,-3.94,438.26,0.04
154,多头进场,2026-03-04 23:00,long,2139.02,0.935,1999.9837,-68.87,-3.44,56.08,2.80,-78.79,-3.94,438.26,0.04
155,空头出场,2026-03-09 03:00,long,1959.54,0.9683,1999.888088,102.47,5.12,135.85,6.79,-27.08,-1.35,540.73,0.05
155,空头进场,2026-03-06 09:00,short,2065.36,0.9683,1999.888088,102.47,5.12,135.85,6.79,-27.08,-1.35,540.73,0.05
156,多头出场,2026-03-09 06:00,short,1929.84,1.0206,1999.906524,-30.31,-1.52,12.67,0.63,-44.29,-2.21,510.41,0.05
156,多头进场,2026-03-09 03:00,long,1959.54,1.0206,1999.906524,-30.31,-1.52,12.67,0.63,-44.29,-2.21,510.41,0.05
157,空头出场,2026-03-09 17:00,long,2004.04,1.0363,1999.893192,-76.89,-3.84,5.95,0.30,-87.48,-4.37,433.52,0.04
157,空头进场,2026-03-09 06:00,short,1929.84,1.0363,1999.893192,-76.89,-3.84,5.95,0.30,-87.48,-4.37,433.52,0.04
158,多头出场,2026-03-11 10:30,short,2026.71,0.9979,1999.831516,22.62,1.13,83.97,4.20,-23.06,-1.15,456.14,0.05
158,多头进场,2026-03-09 17:00,long,2004.04,0.9979,1999.831516,22.62,1.13,83.97,4.20,-23.06,-1.15,456.14,0.05
159,空头出场,2026-03-12 23:30,long,2072.33,0.9868,1999.957428,-45.02,-2.25,19.28,0.96,-67.39,-3.37,411.13,0.04
159,空头进场,2026-03-11 10:30,short,2026.71,0.9868,1999.957428,-45.02,-2.25,19.28,0.96,-67.39,-3.37,411.13,0.04
160,多头出场,2026-03-14 14:00,short,2085.06,0.965,1999.79845,12.28,0.61,131.92,6.60,-25.97,-1.30,423.41,0.04
160,多头进场,2026-03-12 23:30,long,2072.33,0.965,1999.79845,12.28,0.61,131.92,6.60,-25.97,-1.30,423.41,0.04
161,空头出场,2026-03-15 10:00,long,2093.19,0.9592,1999.989552,-7.8,-0.39,22.5,1.13,-14.03,-0.70,415.61,0.04
161,空头进场,2026-03-14 14:00,short,2085.06,0.9592,1999.989552,-7.8,-0.39,22.5,1.13,-14.03,-0.70,415.61,0.04
162,多头出场,2026-03-18 18:30,short,2312.83,0.9554,1999.833726,209.84,10.49,279.77,13.99,-6.54,-0.33,625.46,0.06
162,多头进场,2026-03-15 10:00,long,2093.19,0.9554,1999.833726,209.84,10.49,279.77,13.99,-6.54,-0.33,625.46,0.06
163,空头出场,2026-03-21 10:30,long,2154.9,0.8647,1999.904101,136.56,6.83,184.57,9.23,-5.47,-0.27,762.02,0.08
163,空头进场,2026-03-18 18:30,short,2312.83,0.8647,1999.904101,136.56,6.83,184.57,9.23,-5.47,-0.27,762.02,0.08
164,多头出场,2026-03-22 06:30,short,2149.94,0.9281,1999.96269,-4.6,-0.23,12.41,0.62,-11.96,-0.60,757.41,0.08
164,多头进场,2026-03-21 10:30,long,2154.9,0.9281,1999.96269,-4.6,-0.23,12.41,0.62,-11.96,-0.60,757.41,0.08
165,空头出场,2026-03-24 14:30,long,2145.3,0.9302,1999.874188,4.32,0.22,118.04,5.90,-45.24,-2.26,761.73,0.08
165,空头进场,2026-03-22 06:30,short,2149.94,0.9302,1999.874188,4.32,0.22,118.04,5.90,-45.24,-2.26,761.73,0.08
166,多头出场,2026-03-26 04:00,short,2161.38,0.9322,1999.84866,14.99,0.75,50.08,2.50,-39.41,-1.97,776.72,0.08
166,多头进场,2026-03-24 14:30,long,2145.3,0.9322,1999.84866,14.99,0.75,50.08,2.50,-39.41,-1.97,776.72,0.08
167,空头出场,2026-03-26 06:30,long,2174.53,0.9253,1999.924914,-12.17,-0.61,0.66,0.03,-20.47,-1.02,764.55,0.08
167,空头进场,2026-03-26 04:00,short,2161.38,0.9253,1999.924914,-12.17,-0.61,0.66,0.03,-20.47,-1.02,764.55,0.08
168,多头出场,2026-03-26 09:30,short,2164.84,0.9197,1999.915241,-8.91,-0.45,2.4,0.12,-13.36,-0.67,755.64,0.08
168,多头进场,2026-03-26 06:30,long,2174.53,0.9197,1999.915241,-8.91,-0.45,2.4,0.12,-13.36,-0.67,755.64,0.08
169,空头出场,2026-03-30 08:00,long,2007.74,0.9238,1999.879192,145.13,7.26,208.8,10.44,-0.88,-0.04,900.77,0.09
169,空头进场,2026-03-26 09:30,short,2164.84,0.9238,1999.879192,145.13,7.26,208.8,10.44,-0.88,-0.04,900.77,0.09
170,多头出场,2026-03-31 07:30,short,2026.48,0.9961,1999.909814,18.67,0.93,76.96,3.85,-15.84,-0.79,919.44,0.09
170,多头进场,2026-03-30 08:00,long,2007.74,0.9961,1999.909814,18.67,0.93,76.96,3.85,-15.84,-0.79,919.44,0.09
171,空头出场,2026-04-01 12:00,long,2110.29,0.9869,1999.933112,-82.71,-4.14,13.66,0.68,-96.27,-4.81,836.72,0.08
171,空头进场,2026-03-31 07:30,short,2026.48,0.9869,1999.933112,-82.71,-4.14,13.66,0.68,-96.27,-4.81,836.72,0.08
172,多头出场,2026-04-02 09:00,short,2112.43,0.9477,1999.921833,2.03,0.10,54.55,2.73,-4.18,-0.21,838.75,0.08
172,多头进场,2026-04-01 12:00,long,2110.29,0.9477,1999.921833,2.03,0.10,54.55,2.73,-4.18,-0.21,838.75,0.08
173,空头出场,2026-04-03 20:00,long,2067.34,0.9467,1999.837481,42.69,2.13,90.31,4.52,0,0.00,881.44,0.09
173,空头进场,2026-04-02 09:00,short,2112.43,0.9467,1999.837481,42.69,2.13,90.31,4.52,0,0.00,881.44,0.09
174,多头出场,2026-04-03 20:30,short,2049.84,0.9674,1999.944716,-16.93,-0.85,13.95,0.70,-21.53,-1.08,864.51,0.09
174,多头进场,2026-04-03 20:00,long,2067.34,0.9674,1999.944716,-16.93,-0.85,13.95,0.70,-21.53,-1.08,864.51,0.09
175,空头出场,2026-04-04 21:30,long,2053.59,0.9756,1999.823904,-3.66,-0.18,7.99,0.40,-10.81,-0.54,860.85,0.09
175,空头进场,2026-04-03 20:30,short,2049.84,0.9756,1999.823904,-3.66,-0.18,7.99,0.40,-10.81,-0.54,860.85,0.09
176,多头出场,2026-04-05 20:30,short,2028.36,0.9739,1999.991301,-24.57,-1.23,29.62,1.48,-31.25,-1.56,836.28,0.08
176,多头进场,2026-04-04 21:30,long,2053.59,0.9739,1999.991301,-24.57,-1.23,29.62,1.48,-31.25,-1.56,836.28,0.08
177,空头出场,2026-04-06 06:30,long,2085.79,0.986,1999.96296,-56.63,-2.83,2.61,0.13,-58.81,-2.94,779.65,0.08
177,空头进场,2026-04-05 20:30,short,2028.36,0.986,1999.96296,-56.63,-2.83,2.61,0.13,-58.81,-2.94,779.65,0.08
178,多头出场,2026-04-07 18:30,short,2089.32,0.9588,1999.855452,3.38,0.17,85.33,4.27,-3.3,-0.16,783.04,0.08
178,多头进场,2026-04-06 06:30,long,2085.79,0.9588,1999.855452,3.38,0.17,85.33,4.27,-3.3,-0.16,783.04,0.08
179,空头出场,2026-04-09 01:30,long,2231.88,0.9572,1999.897104,-136.46,-6.82,27.84,1.39,-176.65,-8.83,646.58,0.06
179,空头进场,2026-04-07 18:30,short,2089.32,0.9572,1999.897104,-136.46,-6.82,27.84,1.39,-176.65,-8.83,646.58,0.06
180,多头出场,2026-04-09 06:00,short,2193.51,0.8961,1999.987668,-34.38,-1.72,0.69,0.03,-35.74,-1.79,612.2,0.06
180,多头进场,2026-04-09 01:30,long,2231.88,0.8961,1999.987668,-34.38,-1.72,0.69,0.03,-35.74,-1.79,612.2,0.06
181,空头出场,2026-04-10 17:00,long,2194.01,0.9117,1999.823067,-0.46,-0.02,33,1.65,-47.86,-2.39,611.74,0.06
181,空头进场,2026-04-09 06:00,short,2193.51,0.9117,1999.823067,-0.46,-0.02,33,1.65,-47.86,-2.39,611.74,0.06
182,多头出场,2026-04-12 20:30,short,2194.76,0.9115,1999.840115,0.68,0.03,123.89,6.20,-5.48,-0.27,612.42,0.06
182,多头进场,2026-04-10 17:00,long,2194.01,0.9115,1999.840115,0.68,0.03,123.89,6.20,-5.48,-0.27,612.42,0.06
183,空头出场,2026-04-17 07:00,long,2348.28,0.9112,1999.865312,-139.89,-6.99,18.01,0.90,-201.14,-10.06,472.54,0.05
183,空头进场,2026-04-12 20:30,short,2194.76,0.9112,1999.865312,-139.89,-6.99,18.01,0.90,-201.14,-10.06,472.54,0.05
184,多头出场,2026-04-19 02:30,short,2347.44,0.8516,1999.795248,-0.72,-0.04,99.32,4.97,-26.27,-1.31,471.82,0.05
184,多头进场,2026-04-17 07:00,long,2348.28,0.8516,1999.795248,-0.72,-0.04,99.32,4.97,-26.27,-1.31,471.82,0.05
185,空头出场,2026-04-21 01:30,long,2317.06,0.8519,1999.784136,25.88,1.29,80.69,4.04,-10.27,-0.51,497.7,0.05
185,空头进场,2026-04-19 02:30,short,2347.44,0.8519,1999.784136,25.88,1.29,80.69,4.04,-10.27,-0.51,497.7,0.05
186,多头出场,2026-04-23 17:00,short,2321.65,0.8631,1999.854486,3.96,0.20,92.08,4.60,-28.37,-1.42,501.66,0.05
186,多头进场,2026-04-21 01:30,long,2317.06,0.8631,1999.854486,3.96,0.20,92.08,4.60,-28.37,-1.42,501.66,0.05
187,空头出场,2026-04-26 13:00,long,2330.9,0.8614,1999.86931,-7.97,-0.40,31.21,1.56,-18.89,-0.94,493.7,0.05
187,空头进场,2026-04-23 17:00,short,2321.65,0.8614,1999.86931,-7.97,-0.40,31.21,1.56,-18.89,-0.94,493.7,0.05
188,多头出场,2026-04-27 23:00,short,2276.25,0.858,1999.9122,-46.89,-2.34,63.04,3.15,-55.61,-2.78,446.81,0.04
188,多头进场,2026-04-26 13:00,long,2330.9,0.858,1999.9122,-46.89,-2.34,63.04,3.15,-55.61,-2.78,446.81,0.04
189,空头出场,2026-04-29 11:00,long,2300.63,0.8786,1999.91325,-21.42,-1.07,15.82,0.79,-30.43,-1.52,425.39,0.04
189,空头进场,2026-04-27 23:00,short,2276.25,0.8786,1999.91325,-21.42,-1.07,15.82,0.79,-30.43,-1.52,425.39,0.04
190,多头出场,2026-04-30 11:00,short,2250.46,0.8693,1999.937659,-43.61,-2.18,40.27,2.01,-69.78,-3.49,381.77,0.04
190,多头进场,2026-04-29 11:00,long,2300.63,0.8693,1999.937659,-43.61,-2.18,40.27,2.01,-69.78,-3.49,381.77,0.04
191,空头出场,2026-04-30 23:00,long,2267.56,0.8887,1999.983802,-15.2,-0.76,16.73,0.84,-20.65,-1.03,366.58,0.04
191,空头进场,2026-04-30 11:00,short,2250.46,0.8887,1999.983802,-15.2,-0.76,16.73,0.84,-20.65,-1.03,366.58,0.04
192,多头出场,2026-05-01 00:00,short,2262,0.882,1999.98792,-4.9,-0.25,6.68,0.33,-7.11,-0.36,361.67,0.04
192,多头进场,2026-04-30 23:00,long,2267.56,0.882,1999.98792,-4.9,-0.25,6.68,0.33,-7.11,-0.36,361.67,0.04
193,空头出场,2026-05-01 03:00,long,2265.17,0.8841,1999.8342,-2.8,-0.14,9.18,0.46,-3.76,-0.19,358.87,0.04
193,空头进场,2026-05-01 00:00,short,2262,0.8841,1999.8342,-2.8,-0.14,9.18,0.46,-3.76,-0.19,358.87,0.04
194,多头出场,2026-05-01 05:00,short,2257.85,0.8829,1999.918593,-6.46,-0.32,1.9,0.09,-6.97,-0.35,352.41,0.04
194,多头进场,2026-05-01 03:00,long,2265.17,0.8829,1999.918593,-6.46,-0.32,1.9,0.09,-6.97,-0.35,352.41,0.04
195,空头出场,2026-05-01 16:30,long,2286.92,0.8857,1999.777745,-25.75,-1.29,4.81,0.24,-32.9,-1.65,326.66,0.03
